Date,Open,High,Low,Close,Volume
41186,95.89286,96.321426,95.078575,95.257141,92681400
41187,95.028572,95.14286,93.040001,93.227142,148501500
41190,92.41143,92.508568,90.872856,91.167145,159498500
41191,91.235718,91.498573,89.078575,90.835716,209649300
41192,91.391426,92.139999,91,91.558571,127589000
41193,92.35714,92.457146,89.728569,89.728569,136520300
41194,89.937141,90.76857,89.328575,89.958572,115003700
41197,90.335716,90.732857,89.121429,90.68,108125500
41198,90.767143,92.900002,90.14286,92.827141,137442900
41199,92.695717,93.255714,92,92.087143,97259400
41200,91.370003,91.722855,90,90.377144,119156100
41201,90.150002,90.252853,87.08857,87.120003,186021500
41204,87.488571,90.76857,87.251427,90.575714,136682700
41205,90.14286,90.557144,87.385712,87.622856,176786400
41206,88.777145,89.507141,87.234283,88.118568,139631800
41207,88.571426,88.85714,86.507141,87.077141,164081400
41208,87.061432,87.714287,84.428574,86.285713,254608200
41213,84.982857,85.994286,83.957146,85.045715,127500800
41214,85.459999,86.14286,84.881432,85.220001,90324500
41215,85.127144,85.278572,82.10714,82.400002,149843400
41218,83.360001,83.96714,82.514282,83.517143,132283900
41219,84.318573,84.391426,82.870003,83.264282,93729300
41220,81.977142,82.077141,79.39286,79.714287,198412200
41221,80.089996,80.318573,76.470001,76.821426,264036500
41222,77.202858,79.26857,76.245712,78.151428,232478400
41225,79.164284,79.214287,76.949997,77.547142,128950500
41226,76.987144,78.639999,76.622856,77.557144,133237300
41227,77.928574,78.207146,76.597145,76.697144,119292600
41228,76.790001,77.071426,74.660004,75.08857,197477700
41229,75.028572,75.714287,72.25,75.382858,316723400
41232,77.244286,81.071426,77.125717,80.818573,205829400
41233,81.701431,81.707146,79.225716,80.129997,160688500
41234,80.60714,81.052856,79.514282,80.242859,93250500
41236,81.024284,81.714287,80.371429,81.64286,68206600
41239,82.271431,84.285713,81.958572,84.218575,157644900
41240,84.221428,84.345711,82.871429,83.540001,133332500
41241,82.46714,83.685715,81.751427,83.277145,130216100
41242,84.317146,84.89286,83.60714,84.194283,128674700
41243,83.827141,84.057144,83.239998,83.611427,97829900
41246,84.807144,84.941429,83.64286,83.741432,91070000
41247,83.114288,83.114288,81.732857,82.264282,139267100
41248,81.272858,81.321426,76.96714,76.970001,261159500
41249,75.562859,79.044289,74.089996,78.177139,294303100
41250,79.057144,79.314285,75.714287,76.178574,196760200
41253,75,76.93,74.511429,75.688568,157621100
41254,77.110001,78.508568,76.767143,77.341431,148086400
41255,78.252853,78.285713,76.610001,77,121786000
41256,75.878571,76.805717,75.114288,75.669998,156314900
41257,73.535713,74.01857,72.225716,72.827141,252394800
41260,72.704285,74.285713,71.604286,74.118568,189401800
41261,75,76.414284,74.321426,76.271431,156421300
41262,75.924286,76.242859,75.071426,75.187141,112342300
41263,75.714287,75.742859,74.125717,74.53286,120422400
41264,73.209999,74.238571,72.891426,74.190002,149067100
41267,74.335716,74.89286,74.101425,74.309998,43938300
41269,74.14286,74.208572,73.017143,73.285713,75609100
41270,73.362854,73.75,72.094284,73.580002,113780100
41271,72.898575,73.497147,72.58857,72.798569,88569600
41274,72.932854,76.485718,72.714287,76.024284,164873100
41276,79.117142,79.285713,77.375717,78.432854,140129500
41277,78.26857,78.524284,77.285713,77.442856,88241300
41278,76.709999,76.947144,75.118568,75.285713,148583400
41281,74.571426,75.614288,73.599998,74.842857,121039100
41282,75.601425,75.984283,74.464287,75.044289,114676800
41283,74.64286,75.001427,73.71286,73.871429,101901100
41284,75.507141,75.531425,73.645714,74.78714,150286500
41285,74.428574,75.045715,74.145714,74.328575,87626700
41288,71.811432,72.5,71.215714,71.678574,183551900
41289,71.185715,71.284286,69.054283,69.417145,219193100
41290,70.662857,72.777145,70.35714,72.298569,172701200
41291,72.901428,72.964287,71.718575,71.811432,113419600
41292,71.21714,71.745712,70.914284,71.428574,118230700
41296,72.080002,72.554283,70.947144,72.110001,115386600
41297,72.687141,73.57,72.110001,73.43,215377400
41298,65.714287,66.53286,64.321426,64.35714,365213100
41299,64.527145,65.175713,62.142857,62.84,302006600
41302,62.547142,64.744286,62.265713,64.261429,196379400
41303,65.5,65.742859,64.58857,65.46714,142789500
41304,65.285713,66.085716,64.928574,65.261429,104288800
41305,65.28286,65.611427,64.997147,65.07,79833600
41306,65.587143,65.639999,64.050003,64.802856,134871100
41309,64.844284,65.134285,63.142857,63.188572,119279300
41310,63.435715,65.677139,63.174286,65.405716,143336900
41311,65.209999,66.64286,64.654289,65.335716,148426600
41312,66.178574,67.14286,64.874283,66.888573,176145200
41313,67.714287,68.401428,66.89286,67.854286,158289600
41316,68.071426,69.277145,67.60714,68.561432,129372600
41317,68.501427,68.91143,66.82,66.842857,152263300
41318,66.744286,67.662857,66.174286,66.715714,118801900
41319,66.360001,67.377144,66.288574,66.655716,88818800
41320,66.978569,67.165718,65.702858,65.737144,97936300
41324,65.871429,66.104286,64.835716,65.71286,108945900
41325,65.384285,65.384285,64.114288,64.121429,119075600
41326,63.714287,64.167145,63.259998,63.722858,111795600
41327,64.178574,64.514282,63.799999,64.401428,82663700
41330,64.835716,65.017143,63.224285,63.257141,93144800
41331,63.402859,64.505714,62.522858,64.138573,125374900
41332,64.061432,64.634285,62.950001,63.509998,146837600
41333,63.435715,63.98143,63.057144,63.057144,80628800
41334,62.57143,62.597141,61.425713,61.495716,138112100
41337,61.114285,61.171429,59.857143,60.007141,145688900
41338,60.21143,62.169998,60.107143,61.591427,159608400
41339,62.072857,62.17857,60.632858,60.808571,115062500
41340,60.642857,61.715714,60.151428,61.511429,117118400
41341,61.400002,62.204285,61.23,61.674286,97870500
41344,61.392857,62.715714,60.734287,62.552856,118559000
41345,62.228573,62.697144,61.081429,61.204285,116477900
41346,61.207142,62.07143,60.765713,61.192856,101387300
41347,61.832859,62.091427,61.492859,61.785713,75968900
41348,62.561428,63.46143,62.464287,63.380001,160990200
41351,63.064285,65.351425,63.028572,65.102859,151549300
41352,65.64286,65.852859,64.071426,64.927139,131693800
41353,65.345711,65.375717,64.227142,64.582855,77165200
41354,64.317146,65.425713,64.300003,64.675713,95813900
41355,64.940002,66.014282,64.730003,65.987144,98776300
41358,66.384285,67.135712,65.968575,66.225716,125283900
41359,66.491432,66.548569,65.790001,65.877144,73573500
41360,65.208572,65.257141,64.389999,64.582855,82809300
41361,64.260002,64.545715,63.08857,63.237144,110709900
41365,63.128571,63.385715,61.105713,61.272858,97433000
41366,61.085712,62.591427,60.914288,61.398571,132379800
41367,61.624287,62.468571,61.472858,61.712856,90804000
41368,61.965714,62.142857,60.75,61.102856,89611900
41369,60.642857,60.707142,59.954285,60.457142,95923800
41372,60.692856,61.07143,60.355713,60.887142,75207300
41373,60.908573,61.214287,60.392857,60.997143,76653500
41374,61.157143,62.437141,60.85857,62.241428,93982000
41375,61.959999,62.57,61.599998,62.047142,82091100
41376,62.021427,62.021427,61.298573,61.400002,59653300
41379,61,61.127144,59.935715,59.978573,79380000
41380,60.224285,60.944286,60.081429,60.89143,76442800
41381,60.03857,60.085712,56.872856,57.542858,236264000
41382,57.855713,57.970001,55.677143,56.007141,166574800
41383,55.424286,57.085712,55.014286,55.790001,152318600
41386,56.091427,57.457142,55.895714,56.952858,107480100
41387,57.712856,58.34,56.972858,58.01857,166059600
41388,56.220001,59.32143,56.07143,57.922855,242412800
41389,58.747143,59.134285,58.142857,58.34,96209400
41390,58.544285,59.824287,58.32143,59.599998,191024400
41393,60.064285,61.945713,60,61.445713,160081600
41394,62.157143,63.607143,61.724285,63.254284,172884600
41395,63.494286,63.561428,62.055714,62.755714,126727300
41396,63.111427,64.084282,62.947144,63.645714,105457100
41397,64.472855,64.747147,64.164284,64.28286,90325200
41400,65.101425,66.028572,64.901428,65.815712,124160400
41401,66.424286,66.535713,64.814285,65.522858,120938300
41402,65.577141,66.48143,65.115715,66.262856,118149500
41403,65.687141,66.14286,65.082855,65.252853,99621900
41404,65.424286,65.672859,64.354286,64.709999,83713000
41407,64.501427,65.414284,64.5,64.96286,79237200
41408,64.835716,65.028572,63.164288,63.408573,111779500
41409,62.737144,63,60.337143,61.264286,185403400
41410,60.462856,62.549999,59.842857,62.082859,150801000
41411,62.721428,62.869999,61.572857,61.894287,106976100
41414,61.701427,63.685715,61.442856,63.275715,112894600
41415,62.592857,63.639999,62.028572,62.808571,114005500
41416,63.435715,64.050003,62.602856,63.049999,110759600
41417,62.278572,63.737144,62.255714,63.162857,88255300
41418,62.978573,63.665714,62.908573,63.592857,69041700
41422,64.271431,64.444283,62.978573,63.062859,96536300
41423,62.857143,63.92857,62.771427,63.564285,82644100
41424,63.664288,64.928574,63.501427,64.511429,88379900
41425,64.64286,65.300003,64.214287,64.247147,96075700
41428,64.389999,64.622856,63.21143,64.388573,93088100
41429,64.745712,64.918571,63.912857,64.187141,73182200
41430,63.664288,64.388573,63.387142,63.587143,72647400
41431,63.638573,63.857143,62.007141,62.637142,104233500
41432,62.357143,63.32,61.824287,63.115715,101133900
41435,63.532856,64.154289,62.400002,62.69857,112538300
41436,62.248573,63.251427,61.902859,62.514286,71528100
41437,62.785713,63.035713,61.642857,61.741428,66306800
41438,61.785713,62.44857,61.25,62.279999,71458100
41439,62.200001,62.327145,61.214287,61.435715,67966500
41442,61.634285,62.242859,61.48,61.714287,64853600
41443,61.651428,62.128571,61.458572,61.681427,48756400
41444,61.628571,61.665714,60.42857,60.42857,77735000
41445,59.900002,60.854286,59.310001,59.548573,89327700
41446,59.784286,60,58.299999,59.07143,120279600
41449,58.200001,58.380001,56.864285,57.505714,120186500
41450,57.957142,58.255714,56.975716,57.51857,78540700
41451,57.700001,57.827145,56.522858,56.867142,91931000
41452,57.035713,57.341427,56.220001,56.254284,84311500
41453,55.908573,57.181427,55.552856,56.647144,144629100
41456,57.527142,58.895714,57.317142,58.459999,97763400
41457,58.565716,60.232857,58.495716,59.784286,117466300
41458,60.122856,60.425713,59.635715,60.114285,60232200
41460,60.055714,60.470001,59.335712,59.631428,68506200
41463,60.015713,60.142857,58.664288,59.292858,74534600
41464,59.085712,60.5,58.625713,60.335712,88146100
41465,59.942856,60.685715,59.75,60.104286,70351400
41466,60.421429,61.17857,60.167141,61.041428,81573100
41467,61.092857,61.398571,60.487144,60.93,69890800
41470,60.715714,61.637142,60.685715,61.062859,60479300
41471,60.931427,61.529999,60.595715,61.457142,54134500
41472,61.385715,61.745716,61.174286,61.472858,49747600
41473,61.91143,62.124287,61.515713,61.68,54719700
41474,61.871429,61.997143,60.621429,60.707142,67180400
41477,61.351429,61.392857,60.781429,60.901428,51949100
41478,60.857143,60.994286,59.815716,59.855713,92348900
41479,62.704285,63.512856,62.18,62.93,147984200
41480,62.957142,63.057144,62.258572,62.642857,57373400
41481,62.185715,63.005714,62.048573,62.998573,50038100
41484,62.971428,64.284286,62.885715,63.970001,62014400
41485,64.279999,65.307144,64.175713,64.760002,77355600
41486,64.998573,65.334282,64.204285,64.647141,80739400
41487,65.10714,65.257141,64.751427,65.239998,51562700
41488,65.43,66.121429,65.237144,66.077141,68695900
41491,66.384285,67.238571,66.021431,67.064285,79713900
41492,66.860001,67.412857,66.024284,66.464287,83714400
41493,66.257141,66.714287,65.96714,66.425713,74714500
41494,66.265717,66.300003,65.421425,65.858574,63944300
41495,65.519997,65.779999,64.807144,64.921425,66716300
41498,65.265717,66.949997,65.232857,66.765717,91108500
41499,67.277145,70.665718,66.864288,69.938568,220485300
41500,71.125717,72.035713,70.485718,71.214287,189093100
41501,70.917145,71.771431,69.868568,71.129997,122573500
41502,71.449997,71.848572,71.265717,71.761429,90576500
41505,72.048569,73.391426,72,72.534286,127629600
41506,72.815712,72.938568,71.545715,71.581429,89672100
41507,71.941429,72.449997,71.599998,71.765717,83969900
41508,72.139999,72.227142,71.171425,71.851425,61051900
41509,71.895714,71.907143,71.335716,71.574287,55682900
41512,71.535713,72.885712,71.5,71.852859,82741400
41513,71.14286,71.78714,69.471428,69.798569,106047200
41514,69.428574,70.828575,69.428574,70.128571,76902000
41515,70.235718,70.928574,70.16143,70.242859,59914400
41516,70.285713,70.421425,69.5,69.602859,68074300
41520,70.442856,71.514282,69.621429,69.797142,82982200
41521,71.365715,71.748573,70.897141,71.241432,86258200
41522,71.464287,71.525711,70.519997,70.752853,59091900
41523,71.205711,71.339996,69.992859,71.174286,89881400
41526,72.14286,72.559998,71.925713,72.309998,85171800
41527,72.314285,72.492859,69.928574,70.662857,185798900
41528,66.715714,67.669998,66.401428,66.815712,224674100
41529,66.928574,67.914284,66.572861,67.527145,101012800
41530,67.048569,67.404289,66.385712,66.414284,74708900
41533,65.85714,65.944283,63.888573,64.302856,135926700
41534,63.994286,65.672859,63.92857,65.045715,99845200
41535,66.168571,66.621429,65.808571,66.382858,114215500
41536,67.242859,67.975716,67.035713,67.471428,101135300
41537,68.285713,68.364288,66.571426,66.772858,174825700
41540,70.871429,70.987144,68.942856,70.091431,190526700
41541,70.697144,70.781425,69.688568,69.871429,91086100
41542,69.885712,69.94857,68.775711,68.790001,79239300
41543,69.428574,69.794289,69.128571,69.459999,59305400
41544,69.111427,69.238571,68.674286,68.964287,57010100
41547,68.178574,68.808571,67.772858,68.10714,65039100
41548,68.349998,69.877144,68.339996,69.708572,88470900
41549,69.375717,70.257141,69.10714,69.937141,72296000
41550,70.072861,70.335716,68.677139,69.058571,80688300
41551,69.122856,69.228569,68.371429,69.004288,64717100
41554,69.508568,70.378571,69.335716,69.678574,78073100
41555,69.991432,70.091431,68.648575,68.705711,72729300
41556,69.234283,69.684288,68.325714,69.512856,75431300
41557,70.188568,70.339996,69.577141,69.94857,69650700
41558,69.57,70.548569,69.308571,70.401428,66934700
41561,69.975716,71.082855,69.907143,70.862854,65474500
41562,71.072861,71.714287,70.788574,71.239998,80018400
41563,71.541428,71.790001,71.318573,71.587143,62775300
41564,71.425713,72.111427,71.382858,72.071426,63398300
41565,72.284286,72.751427,72.244286,72.69857,72635500
41568,73.110001,74.900002,73.074287,74.480003,99526700
41569,75.201431,75.492859,72.575714,74.267143,133515900
41570,74.14286,75.095711,74.14286,74.994286,78430800
41571,75,76.067146,74.635712,75.987144,96191200
41572,75.902855,76.175713,75.015717,75.137146,84448000
41575,75.577141,75.85714,74.744286,75.697144,137610200
41576,76.610001,77.035713,73.505714,73.811432,158951800
41577,74.230003,75.360001,73.860001,74.985718,88540900
41578,75,75.355713,74.46714,74.671425,68924100
41579,74.860001,74.971428,73.691429,74.290001,68722500
41582,74.442856,75.260002,74.115715,75.25,61156900
41583,74.940002,75.555717,74.714287,75.064285,66303300
41584,74.878571,74.980003,74.028572,74.417145,55843900
41585,74.225716,74.741432,73.197144,73.21286,65655100
41586,73.511429,74.447144,73.227142,74.365715,69829200
41589,74.284286,74.524284,73.487144,74.150002,56863100
41590,73.952858,74.845711,73.85714,74.28714,51069200
41591,74,74.60714,73.851425,74.375717,49305200
41592,74.687141,75.611427,74.552856,75.451431,70604800
41593,75.225716,75.584282,74.927139,74.998573,79480100
41596,74.998573,75.312859,74.028572,74.089996,61236000
41597,74.147141,74.76857,73.995712,74.221428,52234700
41598,74.175713,74.345711,73.475716,73.571426,48479200
41599,73.942856,74.458572,73.381432,74.44857,65506700
41600,74.21714,74.594284,74.075714,74.257141,55931400
41603,74.431427,75.124283,74.428574,74.82,57327900
41604,74.874283,76.591431,74.85714,76.199997,100345700
41605,76.615715,78,76.199997,77.994286,90862100
41607,78.497147,79.761429,78.258568,79.438568,79531900
41610,79.714287,80.618568,78.688568,78.747147,118136200
41611,79.757141,80.91143,79.668571,80.902855,112742000
41612,80.785713,81.312859,80.117142,80.714287,94452400
41613,81.807144,82.162857,80.915718,81.128571,111895000
41614,80.827141,80.964287,79.938568,80.002853,86088100
41617,80.128571,81.368568,80.128571,80.918571,80123400
41618,80.511429,81.125717,80.171425,80.792854,69567400
41619,81,81.567146,79.955711,80.194283,89929700
41620,80.305717,80.762856,80.004288,80.077141,65572500
41621,80.407143,80.41143,79.095711,79.204285,83205500
41624,79.288574,80.377144,79.28714,79.64286,70648200
41625,79.401428,79.919998,79.054283,79.284286,57475600
41626,78.528572,78.778572,76.971428,78.681427,141465800
41627,78.5,78.571426,77.675713,77.779999,80077200
41628,77.918571,78.80143,77.831429,78.431427,109103400
41631,81.14286,81.531425,80.394287,81.441429,125326600
41632,81.412857,81.697144,80.861427,81.095711,41888700
41634,81.157143,81.35714,80.482857,80.557144,51002000
41635,80.545715,80.629997,79.928574,80.012856,56471100
41638,79.637146,80.012856,78.902855,79.21714,63407400
41639,79.167145,80.182854,79.14286,80.145714,55771100
41641,79.382858,79.575714,78.860001,79.01857,58671200
41642,78.980003,79.099998,77.204285,77.28286,98116900
41645,76.778572,78.114288,76.228569,77.704285,103152700
41646,77.760002,77.994286,76.845711,77.148575,79302300
41647,76.972855,77.937141,76.955711,77.637146,64632400
41648,78.114288,78.122856,76.478569,76.645714,69787200
41649,77.118568,77.257141,75.872856,76.134285,76244000
41652,75.701431,77.5,75.697144,76.53286,94623200
41653,76.888573,78.104286,76.808571,78.055717,83140400
41654,79.074287,80.028572,78.808571,79.622856,97909700
41655,79.271431,79.550003,78.811432,79.178574,57319500
41656,78.78286,78.867142,77.128571,77.238571,106684900
41660,77.284286,78.581429,77.202858,78.438568,82131700
41661,78.701431,79.612854,78.258568,78.78714,94996300
41662,78.562859,79.5,77.830002,79.454285,100809800
41663,79.14286,79.374283,77.821426,78.010002,107338700
41666,78.581429,79.257141,77.964287,78.64286,138719700
41667,72.68,73.571426,71.724289,72.35714,266380800
41668,71.992859,72.48143,71.23143,71.535713,125702500
41669,71.791428,72.35714,70.957146,71.397141,169625400
41670,70.739998,71.647141,70.507141,71.514282,116199300
41673,71.80143,72.53286,71.328575,71.647141,100366000
41674,72.264282,72.779999,71.822861,72.684288,94170300
41675,72.365715,73.611427,72.321426,73.227142,82086200
41676,72.865715,73.35714,72.544289,73.215714,64441300
41677,74.482857,74.704285,73.91143,74.239998,92570100
41680,74.094284,75.998573,74,75.57,86389800
41681,75.80143,76.821426,75.64286,76.565712,70564200
41682,76.707146,77.080002,76.177139,76.559998,77025200
41683,76.379997,77.835716,76.314285,77.775711,76849500
41684,77.495712,77.997147,77.315712,77.71286,68231100
41688,78,78.741432,77.944283,77.998573,65062900
41689,77.821426,78.127144,76.335716,76.767143,78442000
41690,76.141426,76.714287,75.571426,75.878571,76464500
41691,76.112854,76.367142,74.942856,75.035713,69696200
41694,74.735718,75.702858,74.631432,75.364288,72227400
41695,75.625717,75.652855,74.428574,74.580002,57988000
41696,74.80143,75,73.657143,73.907143,69054300
41697,73.877144,75.540001,73.721428,75.381432,75470500
41698,75.582855,76.10714,74.58857,75.177139,92992200
41701,74.774284,75.807144,74.687141,75.394287,59695300
41702,75.85714,76.091431,75.395714,75.891426,64785000
41703,75.845711,76.39286,75.589996,76.05143,50015700
41704,76.112854,76.348572,75.442856,75.821426,46372200
41705,75.870003,75.997147,75.150002,75.777145,55182400
41708,75.480003,76.190002,75.477142,75.845711,44646000
41709,76.492859,76.96286,76.084282,76.584282,69806100
41710,76.358574,76.764282,76,76.658569,49831600
41711,76.777145,77.094284,75.594284,75.807144,64435700
41712,75.541428,75.841431,74.714287,74.955711,59299800
41715,75.385712,75.709999,75.121429,75.248573,49886200
41716,75.128571,75.995712,75.028572,75.914284,52411800
41717,76.03714,76.605713,75.571426,75.894287,56189000
41718,75.69857,76.095711,75.335716,75.528572,52099600
41719,75.989998,76.25,75.190002,76.124283,93511600
41722,76.917145,77.214287,76.437141,77.027145,88925200
41723,77.35714,77.964287,77.084282,77.855713,70573300
41724,78.074287,78.428574,76.980003,77.111427,74942000
41725,77.145714,77.35714,76.445717,76.779999,55507900
41726,76.902855,76.991432,76.321426,76.694283,50141000
41729,77.03286,77.258568,76.561432,76.677139,42167300
41730,76.822861,77.410004,76.681427,77.378571,50190000
41731,77.482857,77.639999,77.18,77.507141,45105200
41732,77.341431,77.5,76.805717,76.970001,40586000
41733,77.115715,77.14286,75.797142,75.974289,68812800
41736,75.431427,75.842857,74.555717,74.781425,72462600
41737,75.027145,75.160004,74.099998,74.777145,60972100
41738,74.662857,75.784286,74.574287,75.760002,51542400
41739,75.811432,76.034286,74.738571,74.78286,59913000
41740,74.14286,74.690002,73.877144,74.230003,67929400
41743,74.557144,74.594284,73.887146,74.525711,51418500
41744,74.324287,74.519997,73.047142,73.994286,66622500
41745,74.007141,74.441429,73.44857,74.144287,53691400
41746,74.285713,75.394287,74.171425,74.991432,71083600
41750,75.048569,76.019997,74.851425,75.881432,45637200
41751,75.472855,75.975716,75.214287,75.957146,50640800
41752,75.580002,75.875717,74.921425,74.964287,98735000
41753,81.172859,81.428574,80.104286,81.110001,189977900
41754,80.647141,81.71286,80.565712,81.705711,97568800
41757,81.828575,85.10714,81.792854,84.870003,167371400
41758,84.82,85.139999,84.215714,84.618568,84344400
41759,84.662857,85.632858,84.257141,84.298569,114160200
41760,84.571426,84.971428,83.765717,84.497147,61012000
41761,84.620003,84.885712,84.244286,84.654289,47878600
41764,84.305717,85.85714,84.285713,85.851425,71766800
41765,85.971428,86.344284,84.915718,84.915718,93641100
41766,85.035713,85.327141,83.961426,84.618568,70716100
41767,84.035713,84.915718,83.771431,83.998573,57574300
41768,83.505714,83.75,82.904289,83.648575,72899400
41771,83.927139,84.808571,83.914284,84.690002,53302200
41772,84.571426,84.934288,84.385712,84.822861,39934300
41773,84.632858,85.342857,84.534286,84.83857,41601000
41774,84.957146,85.228569,84.005714,84.117142,57711500
41775,84.089996,85.361427,83.628571,85.358574,69064100
41778,85.407143,86.761429,85.332855,86.370003,79438800
41779,86.358574,86.628571,85.818573,86.387146,58709000
41780,86.261429,86.671425,86.008568,86.615715,49214900
41781,86.657143,87.121429,86.300003,86.752853,50190000
41782,86.75,87.818573,86.638573,87.732857,58052400
41786,87.982857,89.408569,87.947144,89.375717,87216500
41787,89.431427,89.975716,89.111427,89.144287,78870400
41788,89.692856,90.98143,89.681427,90.76857,94118500
41789,91.139999,92.024284,89.842857,90.428574,141005200
41792,90.565712,90.690002,88.928574,89.807144,92337700
41793,89.779999,91.248573,89.75,91.077141,73177300
41794,91.062859,92.555717,90.872856,92.117142,83870500
41795,92.314285,92.767143,91.80143,92.478569,75951400
41796,92.842857,93.03714,92.067146,92.224289,87484600
41799,92.699997,93.879997,91.75,93.699997,75415000
41800,94.730003,95.050003,93.57,94.25,62777000
41801,94.129997,94.760002,93.470001,93.860001,45681000
41802,94.040001,94.120003,91.900002,92.290001,54749000
41803,92.199997,92.440002,90.879997,91.279999,54525000
41806,91.510002,92.75,91.449997,92.199997,35561000
41807,92.309998,92.699997,91.800003,92.080002,29726000
41808,92.269997,92.290001,91.349998,92.18,33514000
41809,92.290001,92.300003,91.339996,91.860001,35528000
41810,91.849998,92.550003,90.900002,90.910004,100898000
41813,91.32,91.620003,90.599998,90.830002,43694000
41814,90.75,91.739998,90.190002,90.279999,39036000
41815,90.209999,90.699997,89.650002,90.360001,36869000
41816,90.370003,91.050003,89.800003,90.900002,32629000
41817,90.82,92,90.769997,91.980003,64029000
41820,92.099998,93.730003,92.089996,92.93,49482300
41821,93.519997,94.07,93.129997,93.519997,38223000
41822,93.870003,94.059998,93.089996,93.480003,28465000
41823,93.669998,94.099998,93.199997,94.029999,22891800
41827,94.139999,95.989998,94.099998,95.970001,56468000
41828,96.269997,96.800003,93.919998,95.349998,65222000
41829,95.440002,95.949997,94.760002,95.389999,36436000
41830,93.760002,95.550003,93.519997,95.040001,39686000
41831,95.360001,95.889999,94.860001,95.220001,34018000
41834,95.860001,96.889999,95.650002,96.449997,42810000
41835,96.800003,96.849998,95.029999,95.32,45477900
41836,96.970001,97.099998,94.739998,94.779999,53396300
41837,95.029999,95.279999,92.57,93.089996,57298000
41838,93.620003,94.739998,93.019997,94.43,49988000
41841,94.989998,95,93.720001,93.940002,39079000
41842,94.68,94.889999,94.120003,94.720001,55197000
41843,95.419998,97.879997,95.169998,97.190002,92918000
41844,97.040001,97.32,96.419998,97.029999,45729000
41845,96.849998,97.839996,96.639999,97.669998,43469000
41848,97.82,99.239998,97.550003,99.019997,55318000
41849,99.330002,99.440002,98.25,98.379997,43143000
41850,98.440002,98.699997,97.669998,98.150002,33010000
41851,97.160004,97.449997,95.330002,95.599998,56843000
41852,94.900002,96.620003,94.809998,96.129997,48511000
41855,96.370003,96.580002,95.169998,95.589996,39958000
41856,95.360001,95.68,94.360001,95.120003,55933000
41857,94.75,95.480003,94.709999,94.959999,38558000
41858,94.93,95.949997,94.099998,94.480003,46711000
41859,94.260002,94.82,93.279999,94.739998,41865000
41862,95.269997,96.080002,94.839996,95.989998,36585000
41863,96.040001,96.879997,95.610001,95.970001,33795000
41864,96.150002,97.239998,96.040001,97.239998,31916000
41865,97.330002,97.57,96.800003,97.5,28116000
41866,97.900002,98.190002,96.860001,97.980003,48951000
41869,98.489998,99.370003,97.980003,99.160004,47572000
41870,99.410004,100.68,99.32,100.529999,69399000
41871,100.440002,101.089996,99.949997,100.57,52699000
41872,100.57,100.940002,100.110001,100.580002,33478000
41873,100.290001,101.470001,100.190002,101.32,44184000
41876,101.790001,102.169998,101.279999,101.540001,40270000
41877,101.419998,101.5,100.860001,100.889999,33152000
41878,101.019997,102.57,100.699997,102.129997,52369000
41879,101.589996,102.779999,101.559998,102.25,68460000
41880,102.860001,102.900002,102.199997,102.5,44595000
41884,103.059998,103.739998,102.720001,103.300003,53564000
41885,103.099998,103.199997,98.580002,98.940002,125421000
41886,98.849998,100.089996,97.790001,98.120003,85718000
41887,98.800003,99.389999,98.309998,98.970001,58457000
41890,99.300003,99.309998,98.050003,98.360001,46356700
41891,99.080002,103.080002,96.139999,97.989998,189846300
41892,98.010002,101.110001,97.760002,101,100869600
41893,100.410004,101.440002,99.620003,101.43,62353100
41894,101.209999,102.190002,101.080002,101.660004,62626100
41897,102.809998,103.050003,101.440002,101.629997,61316500
41898,99.800003,101.260002,98.889999,100.860001,66908100
41899,101.269997,101.800003,100.589996,101.580002,60926500
41900,101.93,102.349998,101.559998,101.790001,37299400
41901,102.290001,102.349998,100.5,100.959999,70902400
41904,101.800003,102.139999,100.580002,101.059998,52788400
41905,100.599998,102.940002,100.540001,102.639999,63402200
41906,102.160004,102.849998,101.199997,101.75,60171800
41907,100.510002,100.709999,97.720001,97.870003,100092000
41908,98.529999,100.75,98.400002,100.75,62370500
41911,98.650002,100.440002,98.629997,100.110001,49766300
41912,100.809998,101.540001,100.529999,100.75,55264100
41913,100.589996,100.690002,98.699997,99.18,51491300
41914,99.269997,100.220001,98.040001,99.900002,47757800
41915,99.440002,100.209999,99.040001,99.620003,43469600
41918,99.949997,100.650002,99.419998,99.620003,37051200
41919,99.43,100.120003,98.730003,98.75,42094200
41920,98.760002,101.110001,98.309998,100.800003,57404700
41921,101.540001,102.379997,100.610001,101.019997,77376500
41922,100.690002,102.029999,100.300003,100.730003,66331600
41925,101.330002,101.779999,99.809998,99.809998,53583400
41926,100.389999,100.519997,98.57,98.75,63688600
41927,97.970001,99.150002,95.18,97.540001,100933600
41928,95.550003,97.720001,95.410004,96.260002,72154500
41929,97.5,99,96.809998,97.669998,68179700
41932,98.32,99.959999,98.220001,99.760002,77517300
41933,103.019997,103.019997,101.269997,102.470001,94623900
41934,102.839996,104.110001,102.599998,102.989998,68263100
41935,104.080002,105.050003,103.629997,104.830002,71074700
41936,105.18,105.489998,104.529999,105.220001,47053900
41939,104.849998,105.480003,104.699997,105.110001,34187700
41940,105.400002,106.739998,105.349998,106.739998,48060900
41941,106.650002,107.370003,106.360001,107.339996,52687900
41942,106.959999,107.349998,105.900002,106.980003,40654800
41943,108.010002,108.040001,107.209999,108,44639300
41946,108.220001,110.300003,108.010002,109.400002,52282600
41947,109.360001,109.489998,107.720001,108.599998,41574400
